payment_id,order_id,payment_date,type,status,currency,gross_amount,fee_amount,customer_email,processor_batch
PAY-0202-002849,ORD-0202-02716,2026-07-18 04:00:40,charge,captured,USD,265.94,8.01,jack.silva43@example.com,BATCH-183
PAY-0202-001044,ORD-0202-00975,2026-07-12 16:10:06,charge,captured,USD,333.86,9.98,faye.mori43@example.com,BATCH-123
PAY-0202-002471,ORD-0202-02352,2026-07-20 06:16:08,charge,pending,USD,227.17,0.00,hugo.silva77@example.com,BATCH-204
PAY-0202-002328,ORD-0202-02213,2026-07-27 01:32:37,charge,captured,EUR,398.55,11.86,lucy.jones86@example.com,BATCH-274
PAY-0202-002902,ORD-0202-02765,2026-07-23 07:09:28,charge,failed,USD,160.94,0.00,dana.chen87@example.com,BATCH-232
PAY-0202-002815,ORD-0202-02681,2026-07-06 09:49:46,charge,captured,USD,30.02,1.17,noah.weber46@example.com,BATCH-064
PAY-0202-001739,ORD-0202-01652,2026-07-07 19:25:12,charge,captured,USD,373.67,11.14,jack.silva12@example.com,BATCH-073
PAY-0202-002754,ORD-0202-02620,2026-07-29 06:00:36,charge,captured,USD,470.83,13.95,omar.novak16@example.com,BATCH-291
PAY-0202-001723,ORD-0202-01639,2026-07-04 01:44:15,charge,captured,USD,245.04,7.41,ben.patel83@example.com,BATCH-044
PAY-0202-000874,ORD-0202-00825,2026-07-28 12:26:26,charge,captured,USD,108.15,3.44,qa+989@qa.internal,BATCH-281
PAY-0202-001619,ORD-0202-01536,2026-07-04 15:02:52,charge,captured,USD,268.88,8.10,max.garcia19@example.com,BATCH-042
PAY-0202-000880,ORD-0202-00829,2026-07-15 03:06:48,charge,captured,USD,350.45,10.46,amir.silva22@example.com,BATCH-154
PAY-0202-001630,ORD-0202-01548,2026-07-19 18:42:48,charge,captured,USD,120.98,3.81,dana.khan3@example.com,BATCH-194
PAY-0202-001879,ORD-0202-01784,2026-07-02 23:36:50,charge,captured,EUR,307.51,9.22,dana.kim89@example.com,BATCH-021
PAY-0202-002882,ORD-0202-02746,2026-07-05 12:28:18,charge,captured,USD,215.90,6.56,ivy.weber88@example.com,BATCH-054
PAY-0202-001201,ORD-0202-01131,2026-07-27 11:25:17,charge,captured,USD,286.99,8.62,ivy.levi40@example.com,BATCH-274
PAY-0202-003124,ORD-0202-02976,2026-07-02 11:01:35,charge,captured,EUR,166.57,5.13,rosa.smith31@example.com,BATCH-022
PAY-0202-002188,ORD-0202-02077,2026-07-29 07:59:19,charge,captured,USD,133.16,4.16,sam.silva48@example.com,BATCH-292
PAY-0202-002125,ORD-0202-02019,2026-07-07 06:56:33,charge,captured,USD,228.68,6.93,hugo.kim45@example.com,BATCH-073
PAY-0202-001444,ORD-0202-01369,2026-07-21 09:10:04,charge,captured,USD,146.65,4.55,lea.novak94@example.com,BATCH-211
PAY-0202-001229,ORD-0202-01158,2026-07-03 11:27:14,charge,captured,USD,377.05,11.23,nina.mori68@example.com,BATCH-031
PAY-0202-001808,ORD-0202-01716,2026-07-13 15:53:27,charge,captured,USD,448.26,13.30,omar.weber81@example.com,BATCH-133
PAY-0202-001651,ORD-0202-01570,2026-07-22 14:56:49,charge,captured,USD,352.38,10.52,lea.jones49@example.com,BATCH-224
PAY-0202-002276,ORD-0202-02165,2026-07-24 23:40:44,charge,captured,USD,105.90,3.37,nina.cohen11@example.com,BATCH-243
PAY-0202-000007,ORD-0202-00005,2026-07-13 04:15:15,charge,captured,USD,315.88,9.46,hugo.jones51@example.com,BATCH-134
PAY-0202-001776,ORD-0202-01688,2026-07-28 07:58:04,charge,captured,USD,403.20,11.99,ben.weber42@example.com,BATCH-282
PAY-0202-002500,ORD-0202-02376,2026-07-06 09:32:42,charge,captured,USD,308.20,9.24,lea.jones31@example.com,BATCH-061
PAY-0202-002582,ORD-0202-02453,2026-07-06 11:33:53,charge,captured,USD,404.38,12.03,ava.kim51@example.com,BATCH-063
PAY-0202-001927,ORD-0202-01831,2026-07-13 04:08:08,charge,captured,USD,1060.03,31.04,noah.cohen84@example.com,BATCH-134
PAY-0202-002637,ORD-0202-02506,2026-07-22 19:02:46,charge,captured,USD,441.50,13.10,amir.patel21@example.com,BATCH-224
PAY-0202-000735,ORD-0202-00693,2026-07-18 09:46:56,charge,captured,USD,234.57,7.10,ben.silva45@example.com,BATCH-182
PAY-0202-000790,ORD-0202-00745,2026-07-01 18:57:46,charge,captured,USD,221.02,6.71,max.jones30@example.com,BATCH-013
PAY-0202-002294,ORD-0202-02183,2026-07-15 02:28:23,charge,captured,USD,81.08,2.65,sam.cohen40@example.com,BATCH-153
PAY-0202-000595,ORD-0202-00564,2026-07-22 07:33:40,charge,captured,USD,157.50,4.87,dana.jones11@example.com,BATCH-224
PAY-0202-001791,ORD-0202-01701,2026-07-24 20:26:26,charge,captured,USD,77.86,2.56,rosa.diaz13@example.com,BATCH-242
PAY-0202-001454,ORD-0202-01379,2026-07-03 04:33:58,charge,captured,USD,407.74,12.12,lucy.weber64@example.com,BATCH-033
PAY-0202-000815,ORD-0202-00769,2026-07-23 22:56:05,charge,captured,USD,139.36,4.34,liam.diaz70@example.com,BATCH-234
PAY-0202-003032,ORD-0202-02889,2026-07-09 13:21:14,charge,captured,USD,287.58,8.64,dana.diaz55@example.com,BATCH-094
PAY-0202-002252,ORD-0202-02140,2026-07-21 01:10:23,charge,captured,USD,477.16,14.14,hugo.silva70@example.com,BATCH-214
PAY-0202-000342,ORD-0202-00328,2026-07-27 11:09:48,charge,captured,USD,330.45,9.88,jack.smith10@example.com,BATCH-273
PAY-0202-000617,ORD-0202-00583,2026-07-16 21:47:39,charge,captured,USD,464.52,13.77,dana.diaz52@example.com,BATCH-161
PAY-0202-001876,ORD-0202-01781,2026-07-22 12:20:49,charge,captured,USD,294.48,8.84,sam.smith45@example.com,BATCH-222
PAY-0202-002871,ORD-0202-02735,2026-07-04 14:30:28,charge,captured,USD,264.94,7.98,ben.rossi85@example.com,BATCH-043
PAY-0202-002590,ORD-0202-02461,2026-07-26 16:14:01,charge,captured,USD,97.82,3.14,mia.rossi66@example.com,BATCH-264
PAY-0202-000938,ORD-0202-00878,2026-07-17 01:20:02,charge,captured,USD,361.58,10.79,ben.weber11@example.com,BATCH-171
PAY-0202-001886,ORD-0202-01791,2026-07-03 22:00:59,charge,captured,USD,216.66,6.58,dana.mori89@example.com,BATCH-034
PAY-0202-000641,ORD-0202-00607,2026-07-29 03:14:41,charge,captured,USD,45.38,1.62,noah.kim40@example.com,BATCH-293
PAY-0202-002170,ORD-0202-02063,2026-07-06 02:21:11,charge,captured,USD,304.65,9.13,eli.rossi93@example.com,BATCH-061
PAY-0202-001893,ORD-0202-01797,2026-07-05 10:33:21,charge,captured,USD,417.07,12.40,zoe.diaz2@example.com,BATCH-054
PAY-0202-001667,ORD-0202-01586,2026-07-06 17:40:26,charge,captured,USD,196.48,6.00,noah.cohen91@example.com,BATCH-063
PAY-0202-000040,ORD-0202-00036,2026-07-22 03:58:58,charge,captured,USD,297.03,8.91,sam.weber17@example.com,BATCH-222
PAY-0202-002957,ORD-0202-02819,2026-07-28 06:53:36,charge,captured,USD,41.51,1.50,lea.smith65@example.com,BATCH-283
PAY-0202-000906,ORD-0202-00852,2026-07-05 14:50:18,charge,captured,USD,165.71,5.11,lucy.patel94@example.com,BATCH-054
PAY-0202-002058,ORD-0202-01955,2026-07-27 17:23:56,charge,captured,USD,285.63,8.58,omar.brown40@example.com,BATCH-271
PAY-0202-002655,ORD-0202-02523,2026-07-19 08:22:52,charge,captured,USD,60.99,2.07,ava.cohen12@example.com,BATCH-193
PAY-0202-002100,ORD-0202-01995,2026-07-06 10:45:44,charge,captured,USD,340.32,10.17,zoe.brown63@example.com,BATCH-062
PAY-0202-001206,ORD-0202-01136,2026-07-10 10:13:33,charge,captured,USD,453.93,13.46,lucy.garcia53@example.com,BATCH-103
PAY-0202-000963,ORD-0202-00903,2026-07-04 07:58:25,charge,captured,USD,40.92,1.49,sam.silva88@example.com,BATCH-044
PAY-0202-000061,ORD-0202-00057,2026-07-21 17:11:00,charge,captured,USD,36.04,1.35,jack.weber2@example.com,BATCH-214
PAY-0202-002895,ORD-0202-02759,2026-07-30 07:06:42,charge,captured,USD,178.83,5.49,rosa.silva58@example.com,BATCH-304
PAY-0202-001397,ORD-0202-01321,2026-07-11 16:10:23,charge,captured,EUR,62.57,2.11,faye.jones75@example.com,BATCH-112
PAY-0202-002774,ORD-0202-02640,2026-07-09 20:14:54,charge,captured,USD,310.19,9.30,ben.weber91@example.com,BATCH-093
PAY-0202-000810,ORD-0202-00765,2026-07-03 04:14:24,charge,captured,USD,50.83,1.77,liam.weber74@example.com,BATCH-034
PAY-0202-001006,ORD-0202-00941,2026-07-11 06:00:38,charge,captured,USD,71.42,2.37,dana.patel89@example.com,BATCH-111
PAY-0202-001699,ORD-0202-01615,2026-07-09 01:32:28,charge,captured,EUR,282.51,8.49,mia.jones49@example.com,BATCH-094
PAY-0202-001187,ORD-0202-01117,2026-07-15 17:28:10,charge,captured,EUR,326.83,9.78,lucy.weber39@example.com,BATCH-153
PAY-0202-000679,ORD-0202-00642,2026-07-04 21:21:03,charge,captured,USD,215.24,6.54,liam.patel98@example.com,BATCH-042
PAY-0202-002299,ORD-0202-02187,2026-07-20 13:36:40,charge,captured,USD,200.37,6.11,rosa.smith3@example.com,BATCH-201
PAY-0202-002219,ORD-0202-02108,2026-07-11 16:54:42,charge,captured,USD,146.98,4.56,rosa.chen73@example.com,BATCH-112
PAY-0202-001487,ORD-0202-01411,2026-07-20 10:29:27,charge,pending,USD,303.67,0.00,rosa.jones92@example.com,BATCH-201
PAY-0202-002307,ORD-0202-02194,2026-07-22 14:57:39,charge,captured,USD,57.25,1.96,faye.mori31@example.com,BATCH-221
PAY-0202-002073,ORD-0202-01968,2026-07-27 22:57:31,charge,captured,USD,440.43,13.07,lea.diaz85@example.com,BATCH-273
PAY-0202-000555,ORD-0202-00529,2026-07-23 19:34:39,charge,captured,USD,362.52,10.81,liam.weber26@example.com,BATCH-234
PAY-0202-002917,ORD-0202-02777,2026-07-22 05:15:32,charge,captured,USD,264.27,7.96,zoe.chen3@example.com,BATCH-224
PAY-0202-000786,ORD-0202-00742,2026-07-11 18:03:10,charge,failed,EUR,428.63,0.00,amir.smith28@example.com,BATCH-114
PAY-0202-001580,ORD-0202-01500,2026-07-06 02:41:34,charge,captured,USD,293.82,8.82,omar.silva39@example.com,BATCH-061
PAY-0202-001420,ORD-0202-01346,2026-07-21 03:21:23,charge,captured,EUR,447.77,13.29,ben.khan22@example.com,BATCH-213
PAY-0202-001251,ORD-0202-01180,2026-07-23 13:12:21,charge,captured,EUR,460.39,13.65,ava.kim69@example.com,BATCH-234
PAY-0202-000660,ORD-0202-00625,2026-07-10 12:24:13,charge,captured,USD,450.53,13.37,amir.garcia34@example.com,BATCH-102
PAY-0202-001415,ORD-0202-01340,2026-07-12 10:31:29,charge,captured,EUR,129.36,4.05,hugo.smith76@example.com,BATCH-122
PAY-0202-000230,ORD-0202-00221,2026-07-14 01:41:14,charge,captured,USD,345.52,10.32,faye.kim59@example.com,BATCH-143
PAY-0202-002930,ORD-0202-02791,2026-07-05 17:55:43,charge,captured,USD,116.88,3.69,max.levi16@example.com,BATCH-052
PAY-0202-001760,ORD-0202-01674,2026-07-07 00:02:55,charge,captured,USD,219.06,6.65,ivy.garcia64@example.com,BATCH-073
PAY-0202-000858,ORD-0202-00810,2026-07-17 12:10:57,charge,captured,USD,201.36,6.14,ben.levi87@example.com,BATCH-174
PAY-0202-001497,ORD-0202-01421,2026-07-05 18:58:30,charge,captured,USD,385.76,11.49,eli.diaz15@example.com,BATCH-051
PAY-0202-001767,ORD-0202-01681,2026-07-27 02:11:02,charge,captured,EUR,115.03,3.64,ivy.khan41@example.com,BATCH-274
PAY-0202-001243,ORD-0202-01172,2026-07-22 21:54:30,charge,captured,USD,88.86,2.88,ava.smith96@example.com,BATCH-221
PAY-0202-001687,ORD-0202-01605,2026-07-05 19:50:32,charge,captured,USD,266.56,8.03,sam.weber61@example.com,BATCH-053
PAY-0202-001010,ORD-0202-00945,2026-07-09 03:11:28,charge,captured,USD,430.28,12.78,hugo.smith15@example.com,BATCH-092
PAY-0202-001732,ORD-0202-01646,2026-07-10 14:36:05,charge,captured,USD,306.06,9.18,liam.novak40@example.com,BATCH-104
PAY-0202-002180,ORD-0202-02070,2026-07-27 11:50:32,refund,captured,USD,365.96,0.00,mia.weber46@example.com,BATCH-274
PAY-0202-001587,ORD-0202-01507,2026-07-19 19:21:02,charge,captured,USD,427.32,12.69,liam.smith65@example.com,BATCH-193
PAY-0202-002565,ORD-0202-02438,2026-07-25 03:48:30,charge,failed,USD,181.68,0.00,amir.levi50@example.com,BATCH-254
PAY-0202-000585,ORD-0202-00555,2026-07-23 07:35:13,charge,captured,USD,102.65,3.28,zoe.garcia19@example.com,BATCH-231
PAY-0202-000253,ORD-0202-00243,2026-07-06 21:55:30,charge,captured,USD,320.32,9.59,omar.patel33@example.com,BATCH-064
PAY-0202-002731,ORD-0202-02598,2026-07-28 16:03:42,charge,captured,USD,390.84,11.63,jack.levi61@example.com,BATCH-281
PAY-0202-002752,ORD-0202-02618,2026-07-26 06:15:00,charge,captured,USD,196.69,6.00,zoe.cohen49@example.com,BATCH-262
PAY-0202-001748,ORD-0202-01662,2026-07-26 21:38:23,charge,captured,USD,39.79,1.45,ava.khan17@example.com,BATCH-261
PAY-0202-000191,ORD-0202-00183,2026-07-13 07:49:53,charge,captured,USD,1945.21,56.71,zoe.khan94@example.com,BATCH-133
PAY-0202-000158,ORD-0202-00152,2026-07-02 12:10:43,charge,captured,EUR,332.25,9.94,rosa.kim41@example.com,BATCH-021
PAY-0202-000677,ORD-0202-00640,2026-07-28 07:26:06,refund,captured,USD,241.56,0.00,max.levi84@example.com,BATCH-281
PAY-0202-000941,ORD-0202-00881,2026-07-05 06:04:27,charge,captured,USD,145.43,4.52,mia.chen39@example.com,BATCH-054
PAY-0202-002574,ORD-0202-02445,2026-07-15 17:35:21,charge,captured,USD,214.67,6.53,nina.jones4@example.com,BATCH-152
PAY-0202-000381,ORD-0202-00366,2026-07-06 13:32:38,charge,captured,USD,170.07,5.23,rosa.smith72@example.com,BATCH-062
PAY-0202-000545,ORD-0202-00518,2026-07-29 08:04:13,charge,captured,USD,82.02,2.68,lucy.patel10@example.com,BATCH-291
PAY-0202-002851,ORD-0202-02718,2026-07-18 22:02:49,charge,captured,EUR,51.12,1.78,noah.diaz34@example.com,BATCH-183
PAY-0202-001145,ORD-0202-01078,2026-07-21 00:27:38,charge,captured,USD,422.17,12.54,ben.mori24@example.com,BATCH-213
PAY-0202-001744,ORD-0202-01658,2026-07-12 03:42:24,charge,captured,USD,335.20,10.02,sam.kim65@example.com,BATCH-124
PAY-0202-001689,ORD-0202-01606,2026-07-02 11:18:48,charge,captured,USD,427.51,12.70,max.jones22@example.com,BATCH-022
PAY-0202-000082,ORD-0202-00076,2026-07-15 13:38:22,charge,captured,USD,454.16,13.47,ben.khan16@example.com,BATCH-151
PAY-0202-002506,ORD-0202-02382,2026-07-22 04:26:49,charge,captured,USD,251.59,7.60,mia.mori42@example.com,BATCH-223
PAY-0202-001030,ORD-0202-00964,2026-07-26 00:52:57,charge,captured,USD,345.91,10.33,liam.jones3@example.com,BATCH-263
PAY-0202-000426,ORD-0202-00409,2026-07-12 12:37:29,charge,captured,USD,433.36,12.87,dana.brown56@example.com,BATCH-122
PAY-0202-000384,ORD-0202-00369,2026-07-10 19:46:52,charge,captured,USD,318.67,9.54,ava.novak73@example.com,BATCH-101
PAY-0202-000309,ORD-0202-00296,2026-07-29 05:07:25,charge,captured,USD,260.04,7.84,faye.brown82@example.com,BATCH-293
PAY-0202-001518,ORD-0202-01439,2026-07-17 18:47:16,charge,captured,USD,152.09,4.71,max.silva96@example.com,BATCH-172
PAY-0202-003115,ORD-0202-02967,2026-07-21 11:28:31,charge,captured,USD,253.00,7.64,mia.patel83@example.com,BATCH-211
PAY-0202-002017,ORD-0202-01916,2026-07-29 06:44:16,charge,captured,USD,81.98,2.68,hugo.rossi79@example.com,BATCH-291
PAY-0202-001177,ORD-0202-01106,2026-07-08 18:06:49,charge,captured,USD,351.70,10.50,zoe.cohen18@example.com,BATCH-083
PAY-0202-001495,ORD-0202-01419,2026-07-07 21:30:08,charge,captured,USD,366.86,10.94,zoe.mori63@example.com,BATCH-072
PAY-0202-000860,ORD-0202-00812,2026-07-18 02:34:46,charge,captured,USD,126.00,3.95,faye.chen51@example.com,BATCH-184
PAY-0202-002104,ORD-0202-01999,2026-07-11 05:41:11,charge,captured,USD,114.08,3.61,dana.silva96@example.com,BATCH-114
PAY-0202-002539,ORD-0202-02415,2026-07-26 07:09:46,charge,pending,USD,299.12,0.00,ben.kim13@example.com,BATCH-263
PAY-0202-001890,ORD-0202-01795,2026-07-29 10:25:32,charge,captured,USD,441.60,13.11,ava.kim91@example.com,BATCH-292
PAY-0202-000836,ORD-0202-00791,2026-07-17 20:36:29,charge,captured,USD,253.29,7.65,faye.diaz23@example.com,BATCH-171
PAY-0202-003041,ORD-0202-02897,2026-07-12 11:30:03,charge,captured,EUR,362.85,10.82,hugo.smith57@example.com,BATCH-123
PAY-0202-001076,ORD-0202-01008,2026-07-22 01:27:58,charge,captured,USD,372.03,11.09,sam.jones54@example.com,BATCH-221
PAY-0202-002809,ORD-0202-02675,2026-07-23 17:17:09,charge,captured,USD,272.57,8.20,sam.levi91@example.com,BATCH-234
PAY-0202-002373,ORD-0202-02257,2026-07-25 11:16:07,charge,captured,USD,462.23,13.70,omar.silva66@example.com,BATCH-253
PAY-0202-002289,ORD-0202-02177,2026-07-16 00:21:55,charge,captured,USD,416.15,12.37,amir.chen97@example.com,BATCH-164
PAY-0202-000839,ORD-0202-00794,2026-07-15 19:13:42,charge,failed,USD,263.40,0.00,jack.mori82@example.com,BATCH-151
PAY-0202-002497,ORD-0202-02373,2026-07-03 17:50:23,charge,captured,USD,340.59,10.18,eli.diaz70@example.com,BATCH-031
PAY-0202-000768,ORD-0202-00723,2026-07-24 10:51:59,charge,captured,USD,110.70,3.51,ivy.diaz76@example.com,BATCH-244
PAY-0202-002530,ORD-0202-02406,2026-07-15 08:09:17,charge,captured,USD,462.43,13.71,zoe.diaz4@example.com,BATCH-154
PAY-0202-002257,ORD-0202-02145,2026-07-28 12:08:37,charge,captured,USD,101.08,3.23,sam.diaz20@example.com,BATCH-284
PAY-0202-001215,ORD-0202-01144,2026-07-31 23:57:00,refund,captured,USD,19.43,0.00,omar.levi78@example.com,BATCH-314
PAY-0202-002409,ORD-0202-02293,2026-07-05 04:37:24,charge,captured,USD,124.28,3.90,noah.kim90@example.com,BATCH-051
PAY-0202-000172,ORD-0202-00166,2026-07-15 01:03:53,charge,captured,USD,442.39,13.13,dana.jones60@example.com,BATCH-152
PAY-0202-000261,ORD-0202-00252,2026-07-28 17:56:30,charge,captured,EUR,265.45,8.00,jack.khan31@example.com,BATCH-281
PAY-0202-000755,ORD-0202-00711,2026-07-13 05:08:00,charge,captured,USD,140.11,4.36,zoe.chen26@example.com,BATCH-131
PAY-0202-000631,ORD-0202-00598,2026-07-04 01:59:54,charge,captured,USD,231.80,7.02,amir.jones7@example.com,BATCH-042
PAY-0202-002319,ORD-0202-02205,2026-07-20 20:19:25,charge,captured,USD,271.49,8.17,ava.brown87@example.com,BATCH-202
PAY-0202-002174,ORD-0202-02066,2026-07-21 00:16:09,charge,captured,USD,53.02,1.84,noah.levi24@example.com,BATCH-211
PAY-0202-003057,ORD-0202-02910,2026-07-15 16:09:12,charge,captured,USD,396.00,11.78,nina.brown92@example.com,BATCH-153
PAY-0202-002881,ORD-0202-02745,2026-07-24 13:01:07,charge,captured,USD,367.55,10.96,mia.patel26@example.com,BATCH-243
PAY-0202-001949,ORD-0202-01853,2026-07-16 09:55:40,charge,captured,USD,275.00,8.28,ava.rossi71@example.com,BATCH-163
PAY-0202-001692,ORD-0202-01609,2026-07-15 08:28:10,charge,captured,USD,83.08,2.71,lucy.patel26@example.com,BATCH-151
PAY-0202-002931,ORD-0202-02792,2026-07-07 09:02:25,charge,captured,USD,478.84,14.19,eli.chen92@example.com,BATCH-074
PAY-0202-001144,ORD-0202-01077,2026-07-15 23:32:29,charge,captured,EUR,211.21,6.43,lea.khan63@example.com,BATCH-151
PAY-0202-001357,ORD-0202-01283,2026-07-24 14:16:17,charge,pending,EUR,463.31,0.00,noah.kim32@example.com,BATCH-244
PAY-0202-000157,ORD-0202-00149,2026-07-22 04:02:41,charge,captured,EUR,161.07,4.97,lucy.smith50@example.com,BATCH-221
PAY-0202-001334,ORD-0202-01261,2026-07-13 21:18:17,refund,captured,USD,214.16,0.00,jack.smith52@example.com,BATCH-133
PAY-0202-001528,ORD-0202-01449,2026-07-08 05:10:07,charge,captured,USD,383.13,11.41,faye.levi72@example.com,BATCH-083
PAY-0202-002810,ORD-0202-02676,2026-07-22 12:05:57,charge,captured,EUR,410.84,12.21,ben.khan99@example.com,BATCH-221
PAY-0202-001261,ORD-0202-01190,2026-07-06 15:44:00,charge,pending,USD,218.14,0.00,eli.khan95@example.com,BATCH-061
PAY-0202-000072,ORD-0202-00068,2026-07-10 03:37:20,charge,captured,USD,415.23,12.34,rosa.rossi69@example.com,BATCH-103
PAY-0202-002915,ORD-0202-02775,2026-07-28 06:28:41,charge,captured,EUR,65.78,2.21,mia.kim27@example.com,BATCH-283
PAY-0202-001592,ORD-0202-01512,2026-07-16 08:04:31,charge,captured,USD,1469.05,42.90,rosa.mori42@example.com,BATCH-162
PAY-0202-002003,ORD-0202-01903,2026-07-27 23:16:57,charge,captured,USD,467.31,13.85,max.levi31@example.com,BATCH-274
PAY-0202-001654,ORD-0202-01573,2026-07-28 16:16:26,charge,captured,USD,409.72,12.18,ivy.diaz29@example.com,BATCH-282
PAY-0202-001009,ORD-0202-00944,2026-07-08 18:07:06,charge,captured,USD,148.88,4.62,sam.smith79@example.com,BATCH-083
PAY-0202-002306,ORD-0202-02193,2026-07-13 12:39:36,charge,captured,EUR,271.21,8.17,amir.jones20@example.com,BATCH-133
PAY-0202-001741,ORD-0202-01654,2026-07-03 15:21:33,charge,captured,USD,17.04,0.79,noah.smith59@example.com,BATCH-034
PAY-0202-002770,ORD-0202-02636,2026-07-08 13:04:36,charge,captured,USD,343.40,10.26,liam.smith36@example.com,BATCH-081
PAY-0202-001123,ORD-0202-01054,2026-07-28 17:28:14,charge,captured,USD,415.61,12.35,zoe.smith68@example.com,BATCH-281
PAY-0202-000749,ORD-0202-00705,2026-07-12 09:44:29,charge,captured,USD,386.94,11.52,sam.rossi52@example.com,BATCH-122
PAY-0202-000803,ORD-0202-00758,2026-07-06 10:25:55,charge,captured,USD,456.07,13.53,liam.smith21@example.com,BATCH-064
PAY-0202-000330,ORD-0202-00316,2026-07-13 22:13:40,charge,captured,USD,3128.88,91.04,nina.patel96@example.com,BATCH-134
PAY-0202-000116,ORD-0202-00109,2026-07-12 07:44:32,charge,captured,USD,227.64,6.90,omar.mori32@example.com,BATCH-123
PAY-0202-002379,ORD-0202-02264,2026-07-19 02:01:43,charge,captured,USD,384.38,11.45,omar.mori40@example.com,BATCH-191
PAY-0202-001169,ORD-0202-01100,2026-07-26 15:50:28,charge,captured,USD,352.05,10.51,mia.chen91@example.com,BATCH-261
PAY-0202-000838,ORD-0202-00793,2026-07-12 20:23:19,charge,captured,USD,78.65,2.58,rosa.jones43@example.com,BATCH-124
PAY-0202-002571,ORD-0202-02443,2026-07-07 22:49:39,charge,failed,USD,240.23,0.00,ben.silva16@example.com,BATCH-073
PAY-0202-000388,ORD-0202-00373,2026-07-03 08:12:49,charge,captured,USD,29.55,1.16,mia.khan18@example.com,BATCH-033
PAY-0202-001183,ORD-0202-01112,2026-07-27 13:44:24,charge,pending,USD,285.23,0.00,amir.novak69@example.com,BATCH-271
PAY-0202-000534,ORD-0202-00507,2026-07-14 21:34:41,charge,captured,USD,343.64,10.27,jack.patel22@example.com,BATCH-141
PAY-0202-001057,ORD-0202-00988,2026-07-13 02:29:48,charge,captured,EUR,173.47,5.33,jack.mori48@example.com,BATCH-133
PAY-0202-002229,ORD-0202-02118,2026-07-16 05:46:22,charge,captured,EUR,223.23,6.77,dana.rossi54@example.com,BATCH-161
PAY-0202-000820,ORD-0202-00774,2026-07-08 23:02:46,charge,captured,USD,95.16,3.06,jack.patel42@example.com,BATCH-083
